File Name,Item Sequence,Title,Descriptive title,Thumbnail URL,viewingHint,Parent ARK,Item ARK,Object Type,AltTitle.other,AltTitle.uniform,Place of origin,Date.normalized,Date binding,Date.creation,Scribe,Author,Associated name,Translator,Contents note,Colophon,Incipit,Explicit,References,Provenance,General note,Format.extent,Form,Format.dimensions,Support,Foliation,Page layout,Hand note,Illustrations note,Inscription,Additions,Binding note,Ink color,Features,Condition note,Type.typeOfResource,Type.genre,Language,Text direction,Writing system,Script,Script note,Rights.statementLocal,Rights contact,Name.repository,Shelfmark,Collection (physical),Other version(s),image count,IIIF Manifest URL,delivery
,,"St. Catherine's Monastery, Sinai Arabic 585",Selection of Lives of Saints from the Paradise of the Fathers,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw12wm%2Fw1188s0f/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1nw12wm,Work,,,,1183,,1183,,,"Basil, Saint, Bishop of Caesarea, approximately 329-379|~|Ephraem, Syrus, Saint, 303-373|~|John Chrysostom, Saint, -407",,"Preceded by the following miscellaneous treatises: 1 - Book of Problems and Responses between Abbot Antiochus and St. Athanasius I Patriarch of Alexandria (53 Problems and Responses). 2 - Three Lives of Saints and Miracles of SS. John of the Golden Gospel, Theodore and Basil Bishop of Caesarea. 3 - Story of the Incarnate Icon of Our Lady in the Monastery of Saidanaya. 4 - Mystical table with aphorisms. 5 - Three tracts derived from the writings of SS. John Chrysostom, Basil the Great and Ephraem the Syrian on miscellaneous topics. 6 - Poem in praise of the Holy Land by Abd al-Masifi. 7 - History of Lent and Easter",,,,Kamil,,,156 ff.,codex,177 x 148 x 44 mm,paper,,,,,,,,,Dated,,text,Theological works|~|Apophthegmata,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 585,Sinai. Old Collection,https://www.loc.gov/item/00279390623-ms/,320,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nw12wm/manifest,delivery 5.1
,,"St. Catherine's Monastery, Sinai Arabic 587",,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29cw9%2Fq536qn68/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1b29cw9,Work,,Horologion,,1787,,1787,,,,,,,,,Kamil,,,22 ff.,codex,157 x 108 x 8 mm,paper,,,,,,,,,Rubrication|~|Marginalia|~|Colophon|~|Dated,,text,Liturgical texts,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 587,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871433/NLI#$FL42425248,376,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b29cw9/manifest,delivery 4.2
,,"St. Catherine's Monastery, Sinai Arabic 589",Prophecy of Baruch ; Book of Ezra,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j1zrg%2F6g01bx8s/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z14j1zrg,Work,,Bible. Ezra|~|Bible. Baruch,,901/1100,,10th c.,,,,,"Old Codex in very old Naskhi hand with Kufic features, containing the Prophecy of Baruch and the Book of Ezra from the Old Testament",,,,Kamil,,,68 ff.,codex,277 x 183 x 47 mm,paper,,,,,,,,,,,text,Biblical texts,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 589,Sinai. Old Collection,http://www.loc.gov/item/00279390714-ms/,151,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14j1zrg/manifest,delivery 4.4
,,"St. Catherine's Monastery, Sinai Arabic 594",Prophetologion for Lent and the Holy Week,,paged,ark:/21198/z1bk2gmg,ark:/21198/z10p23cq,Work,,Prophetologion,,1201/1300,,13th c.,,,,,,,,,Kamil,,,148 ff.,codex,267 x 196 x 51 mm,paper,,,,,,,,,"Headpiece(s)|~|Rubrication|~|Decoration, Vegetative|~|Marginalia",,text,Liturgical texts|~|Lectionaries|~|Biblical texts,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 594,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871435/NLI,306,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10p23cq/manifest,delivery 3
,,"St. Catherine's Monastery, Sinai Arabic 595",Prophetologion for Lent and all the great feasts of the year,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s171j%2F1721bd77/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z10s171j,Work,,Prophetologion,,1290,,1290,,,,,,,,,Kamil,,,215 ff.,codex,245 x 187 x 73 mm,paper,,,,,,,,,Dated,,text,Liturgical texts|~|Lectionaries|~|Biblical texts,ara,right-to-left,Arabic,Naskh,Kufic features,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 595,Sinai. Old Collection,http://www.loc.gov/item/00279390696-ms/,440,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10s171j/manifest,delivery 4.4
,,"St. Catherine's Monastery, Sinai Arabic 596",Prophetologion for Lent,,paged,ark:/21198/z1bk2gmg,ark:/21198/z1w10975,Work,,Prophetologion,,1201/1300,,13th c.,,,,,,,,,Kamil,,,112 ff.,codex,282 x 212 x 37 mm,paper,,,,,,,,,Rubrication|~|Marginalia,,text,Liturgical texts|~|Lectionaries|~|Biblical texts,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 596,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891686/NLI,230,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w10975/manifest,delivery 3
,,"St. Catherine's Monastery, Sinai Arabic 597",Book of Daniel ; Salomon’s Proverbs,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w10qj5%2F4775p17r/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1w10qj5,Work,,Bible. Daniel|~|Bible. Proverbs,,1002,,1002,,,,,"Old Codex written in ancient Naskhi with Kufic features. First 83 original folios contain the Book of Daniel and Salomon’s Proverbs. The rest, in different hand of later Naskhi, contains a historical treatise entitled “Book of the History of Years and Times” from the Creation to the Truce between the Fatimids of Egypt and the Byzantines",,,,Kamil,,,143 ff.,codex,250 x 162 x 41 mm,paper,,,,,,,,,Dated,,text,Biblical texts,ara,right-to-left,Arabic,Naskh,Kufic features,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 597,Sinai. Old Collection,http://www.loc.gov/item/00279390684-ms/,292,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w10qj5/manifest,delivery 4.4
,,"St. Catherine's Monastery, Sinai Arabic 6",Commentary on Exodus,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m4rdz%2Fpx34w982/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z16m4rdz,Work,,,,1501/1600,,16th c.,,,,,,,,,Kamil,,,160 ff.,codex,217 x 153 x 44 mm,paper,,,,,,,,,,,text,Theological works|~|Commentaries,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 6,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891570/NLI,326,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16m4rdz/manifest,delivery 4.3
,,"St. Catherine's Monastery, Sinai Arabic 60",Psalter and Odes,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z57pm%2F4z96jm6b/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z11z57pm,Work,,Bible. Psalms|~|Bible. Odes|~|Psalter,,1601/1701,,17th c.,,,,,,,,,Kamil,,,83 ff.,codex,211 x 154 x 29 mm,paper,,,,,,,,,Rubrication,,text,Biblical texts|~|Liturgical texts,ara,right-to-left,Arabic,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 60,Sinai. Old Collection,http://merhav.nli.org.il/primo-explore/fulldisplay?docid=NNL_ALEPH003891602&context=L&vid=NLI&search_scope=Local&tab=default_tab&lang=en_US,176,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11z57pm/manifest,delivery 1
,,"St. Catherine's Monastery, Sinai Arabic 601","Books of Jonas, Micah, Nahum, Habakkuk, Zephaniah, Haggai, Zechariah, Malachi","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j40b62%2Frc601b9j/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1j40b62,Work,,Bible. Malachi|~|Bible. Jonah|~|Bible. Micah|~|Bible. Nahum|~|Bible. Habakkuk|~|Bible. Zephaniah|~|Bible. Haggai|~|Bible. Zechariah,,1101/1200,,12th c.,,,,,,,,,Kamil,,,51 ff.,codex,204 x 150 x 17 mm,paper,,,,,,,,,,,text,Biblical texts,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 601,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891688,108,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j40b62/manifest,delivery 5.1
,,"St. Catherine's Monastery, Sinai Arabic 602",Prophetologion for Lent,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn58f6%2Frg44zf35/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1dn58f6,Work,,Prophetologion,,1601/1700,,17th c.,,,,,,,,,Kamil,,,119 ff.,codex,317 x 222 x 27 mm,paper,,Double columns,,Decorative borders on all sides and between page columns,,,Binding lacking,,Rubrication,"One front-end leaf. Last leaf detached with rodent damage. ff. 80, 107, 108, and 119 lacking. Leaf holes and text loss from f. 118.",text,Liturgical texts|~|Lectionaries|~|Biblical texts,ara,right-to-left,Arabic,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 602,Sinai. Old Collection,http://merhav.nli.org.il/primo-explore/fulldisplay?docid=NNL_ALEPH003891689&context=L&vid=NLI&search_scope=Local&tab=default_tab&lang=en_US,246,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dn58f6/manifest,delivery 1
,,"St. Catherine's Monastery, Sinai Arabic 61",Psalter and Odes,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jw9zhj%2F4w14607b/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1jw9zhj,Work,,Bible. Psalms|~|Bible. Odes|~|Psalter,,1641,,1641,,,,,,,,,Kamil,,,112 ff.,codex,218 x 158 x 39 mm,paper,,,,,,,,,Dated,,text,Biblical texts|~|Liturgical texts,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 61,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891603/NLI,234,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jw9zhj/manifest,delivery 4.3
,,"St. Catherine's Monastery, Sinai Arabic 621",Commentary on the Epistle to the Romans by St. John Chrysostom,,paged,ark:/21198/z1bk2gmg,ark:/21198/z1rj5ntr,Work,,,,1201/1300,,13th c.,,,,,,,,,Kamil,,,147 ff.,codex,188 x 139 x 40 mm,paper,,,,,,,,,Rubrication,,text,Theological works|~|Commentaries,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 621,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891692/NLI,304,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rj5ntr/manifest,delivery 2
,,"St. Catherine's Monastery, Sinai Arabic 624","Liturgy of St. John Chrysostom, and Prayers","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4hnk%2Ft853n59q/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z18w4hnk,Work,,Liturgy of Saint John Chrysostom,,1601/1700,,17th c.,,,,,,,,,Kamil,,,23 ff.,codex,224 x 165 x 12 mm,paper,,Some pages with double columns (Greek on the left),,,,,,,Rubrication,,text,Liturgical texts,ara|~|grc,right-to-left,Arabic|~|Greek,Greek minuscule|~|Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 624,Sinai. Old Collection,http://merhav.nli.org.il/primo-explore/fulldisplay?docid=NNL_ALEPH003871437&context=L&vid=NLI&search_scope=Local&tab=default_tab&lang=en_US,57,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18w4hnk/manifest,delivery 1
,,"St. Catherine's Monastery, Sinai Arabic 625",Two religious debates between a Moslem prince and a Christian monk in presence of the Caliph,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d7bmr%2F7x18dh0t/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z16d7bmr,Work,,,,1501/1600,,16th c.,,,,,Beginning of first debate lost. Second debate is between a monk (Ibrahim at-Tabarani) and a prince (Abd ar-Rahman ibn nbd al-Malik ibn Salih al-Hashimi). Subject of second debate is the sonship of Christ to God and God’s Trinity,,,,Kamil,,,110 ff.,codex,220 x 161 x 43 mm,paper,,,,,,,,,Rubrication|~|Marginalia|~|Colophon,,text,Theological works|~|Apophthegmata,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 625,Sinai. Old Collection,https://www.loc.gov/item/00279390763-ms/,426,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16d7bmr/manifest,delivery 4.2
,,"St. Catherine's Monastery, Sinai Arabic 626","Commentary on the Epistles to the Hebrews by St. John Chrysostom, in 34 discourses",,paged,ark:/21198/z1bk2gmg,ark:/21198/z1r79jm7,Work,,,,1725,,1725,,,,,,"""The completion of [the copying of] this blessed book occurred during the day on Wednesday 19 in the month of holy Iyār [May] in the Year of Our Father Adam, the best of peace be upon him, [Anno Mundi] 7233 by … Michael a clergyman …"" (f. 231r).",,قد كمل الكتاب (f. 231r)؛ و كان نجاز من هذ الكتاب المبارك (f. 231r).,Kamil,,,231 ff.,codex,326 x 225 x 59 mm,paper,f. 87 lacking,,Scribe: Michael (f. 231r),,,f. 231v (supplicant and donation [purchase] inscription[s]),,,Rubrication|~|Marginalia|~|Illustration(s)|~|Colophon|~|Dated,,text,Theological works|~|Commentaries,ara,right-to-left,Arabic,Naskh|~|Thuluth,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 626,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871438/NLI,476,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r79jm7/manifest,delivery 3
,,"St. Catherine's Monastery, Sinai Arabic 628",Four Gospels,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1543rwq%2Fwx40pm37/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1543rwq,Work,,Bible. Gospels,,1336,,1336,,,,,"Preceded by index and short introduction, followed by table of Gospel lessons to be recited throughout the year",,,,LOC,,,141 ff.,codex,253 x 195 x 47 mm,paper,,,,,,,,,Rubrication|~|Dated,,text,Biblical texts|~|Gospel books,ara|~|grc,right-to-left,Arabic|~|Greek,Greek minuscule|~|Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 628,Sinai. Old Collection,http://www.loc.gov/item/0027939074A-ms/,294,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1543rwq/manifest,delivery 1
